# energy mu normalized_energy pre_edge post_edge
9.536601000000000568e+03 2.578610999999999986e+00 9.536601000000000568e+03 2.861038318496269550e-01 2.599930311663850802e+00
9.536913000000000466e+03 2.578268000000000004e+00 9.536913000000000466e+03 2.860568196159227750e-01 2.599656130972894275e+00
9.537225000000000364e+03 2.577531000000000017e+00 9.537225000000000364e+03 2.860098073822185949e-01 2.599381950281937748e+00
9.537534999999999854e+03 2.577914999999999957e+00 9.537534999999999854e+03 2.859630965089869914e-01 2.599109527159512822e+00
9.537847999999999956e+03 2.577141000000000126e+00 9.537847999999999956e+03 2.859159335950465231e-01 2.598834467684289606e+00
9.538157999999999447e+03 2.576715000000000089e+00 9.538157999999999447e+03 2.858692227218149196e-01 2.598562044561864681e+00
9.538469999999999345e+03 2.576305000000000067e+00 9.538469999999999345e+03 2.858222104881107395e-01 2.598287863870908154e+00
9.538781999999999243e+03 2.575774000000000008e+00 9.538781999999999243e+03 2.857751982544067815e-01 2.598013683179949851e+00
9.539093999999999141e+03 2.575604999999999922e+00 9.539093999999999141e+03 2.857281860207026014e-01 2.597739502488993324e+00
9.539406000000000859e+03 2.574939000000000089e+00 9.539406000000000859e+03 2.856811737869981993e-01 2.597465321798035021e+00
9.539717000000000553e+03 2.574756999999999962e+00 9.539717000000000553e+03 2.856343122335303075e-01 2.597192019891343406e+00
9.540029000000000451e+03 2.574415000000000120e+00 9.540029000000000451e+03 2.855872999998261275e-01 2.596917839200386879e+00
9.540340000000000146e+03 2.573653999999999886e+00 9.540340000000000146e+03 2.855404384463582357e-01 2.596644537293695265e+00
9.540652000000000044e+03 2.573640999999999845e+00 9.540652000000000044e+03 2.854934262126540556e-01 2.596370356602738738e+00
9.540965000000000146e+03 2.572991000000000028e+00 9.540965000000000146e+03 2.854462632987138093e-01 2.596095297127515522e+00
9.541274999999999636e+03 2.572480999999999796e+00 9.541274999999999636e+03 2.853995524254819838e-01 2.595822874005090597e+00
9.541588999999999942e+03 2.572531000000000123e+00 9.541588999999999942e+03 2.853522388313054492e-01 2.595546935745600692e+00
9.541899999999999636e+03 2.572537000000000074e+00 9.541899999999999636e+03 2.853053772778375574e-01 2.595273633838910854e+00
9.542211999999999534e+03 2.571715000000000195e+00 9.542211999999999534e+03 2.852583650441333774e-01 2.594999453147952551e+00
9.542522999999999229e+03 2.571318000000000215e+00 9.542522999999999229e+03 2.852115034906654856e-01 2.594726151241262713e+00
9.542834999999999127e+03 2.570899999999999963e+00 9.542834999999999127e+03 2.851644912569613055e-01 2.594451970550304409e+00
9.543147000000000844e+03 2.570886999999999922e+00 9.543147000000000844e+03 2.851174790232569034e-01 2.594177789859346106e+00
9.543459000000000742e+03 2.570123999999999853e+00 9.543459000000000742e+03 2.850704667895529454e-01 2.593903609168389579e+00
9.543771000000000640e+03 2.570250999999999841e+00 9.543771000000000640e+03 2.850234545558487653e-01 2.593629428477433052e+00
9.544083000000000538e+03 2.570151000000000074e+00 9.544083000000000538e+03 2.849764423221445853e-01 2.593355247786474749e+00
9.544395000000000437e+03 2.569637999999999867e+00 9.544395000000000437e+03 2.849294300884404052e-01 2.593081067095518222e+00
9.544706000000000131e+03 2.569256000000000206e+00 9.544706000000000131e+03 2.848825685349725134e-01 2.592807765188826608e+00
9.545018000000000029e+03 2.568696999999999786e+00 9.545018000000000029e+03 2.848355563012683334e-01 2.592533584497870081e+00
9.545331000000000131e+03 2.567419999999999813e+00 9.545331000000000131e+03 2.847883933873280871e-01 2.592258525022646864e+00
9.545643000000000029e+03 2.568144999999999900e+00 9.545643000000000029e+03 2.847413811536239070e-01 2.591984344331690338e+00
9.545954999999999927e+03 2.567934999999999857e+00 9.545954999999999927e+03 2.846943689199197269e-01 2.591710163640733811e+00
9.546266999999999825e+03 2.568160999999999916e+00 9.546266999999999825e+03 2.846473566862155469e-01 2.591435982949775507e+00
9.546578999999999724e+03 2.567792999999999992e+00 9.546578999999999724e+03 2.846003444525113668e-01 2.591161802258818980e+00
9.546891999999999825e+03 2.567393000000000036e+00 9.546891999999999825e+03 2.845531815385711205e-01 2.590886742783595764e+00
9.547201999999999316e+03 2.566628999999999827e+00 9.547201999999999316e+03 2.845064706653395170e-01 2.590614319661170839e+00
9.547514999999999418e+03 2.566076999999999941e+00 9.547514999999999418e+03 2.844593077513990487e-01 2.590339260185947623e+00
9.547825999999999112e+03 2.566349999999999909e+00 9.547825999999999112e+03 2.844124461979311569e-01 2.590065958279256009e+00
9.549075999999999112e+03 2.564995999999999832e+00 9.549075999999999112e+03 2.842240959026420821e-01 2.588967477946896523e+00
9.550950000000000728e+03 2.563505999999999840e+00 9.550950000000000728e+03 2.839417211399444252e-01 2.587320636232620430e+00
9.552823000000000320e+03 2.561567000000000149e+00 9.552823000000000320e+03 2.836594970574832786e-01 2.585674673302611026e+00
9.554698000000000320e+03 2.559922999999999949e+00 9.554698000000000320e+03 2.833769716145497775e-01 2.584026952804071797e+00
9.556573000000000320e+03 2.558666999999999803e+00 9.556573000000000320e+03 2.830944461716160543e-01 2.582379232305530792e+00
9.558450000000000728e+03 2.557059000000000193e+00 9.558450000000000728e+03 2.828116193682099766e-01 2.580729754238458185e+00
9.560325999999999112e+03 2.555245000000000211e+00 9.560325999999999112e+03 2.825289432450404092e-01 2.579081154955652266e+00
9.562203999999999724e+03 2.554155999999999871e+00 9.562203999999999724e+03 2.822459657613978212e-01 2.577430798104314746e+00
9.564082000000000335e+03 2.552278999999999964e+00 9.564082000000000335e+03 2.819629882777554553e-01 2.575780441252975450e+00
9.565960999999999331e+03 2.550570000000000004e+00 9.565960999999999331e+03 2.816798601138770231e-01 2.574129205617373017e+00
9.567840000000000146e+03 2.548528000000000127e+00 9.567840000000000146e+03 2.813967319499983688e-01 2.572477969981767032e+00
9.569718999999999141e+03 2.546530000000000182e+00 9.569718999999999141e+03 2.811136037861199366e-01 2.570826734346164599e+00
9.571600000000000364e+03 2.544913999999999898e+00 9.571600000000000364e+03 2.808301742617687058e-01 2.569173741142027012e+00
9.573480999999999767e+03 2.542533999999999850e+00 9.573480999999999767e+03 2.805467447374179191e-01 2.567520747937891201e+00
9.575363999999999578e+03 2.541650000000000187e+00 9.575363999999999578e+03 2.802630138525943337e-01 2.565865997165223789e+00
9.577246999999999389e+03 2.539505000000000123e+00 9.577246999999999389e+03 2.799792829677709705e-01 2.564211246392556376e+00
9.579128000000000611e+03 2.537815000000000154e+00 9.579128000000000611e+03 2.796958534434197396e-01 2.562558253188420565e+00
9.581013999999999214e+03 2.536340000000000039e+00 9.581013999999999214e+03 2.794116705178877336e-01 2.560900866062956638e+00
9.582897000000000844e+03 2.534110000000000085e+00 9.582897000000000844e+03 2.791279396330641482e-01 2.559246115290287449e+00
9.584782999999999447e+03 2.531820999999999877e+00 9.584782999999999447e+03 2.788437567075321422e-01 2.557588728164823522e+00
9.586670000000000073e+03 2.529625999999999930e+00 9.586670000000000073e+03 2.785594231017636258e-01 2.555930462255091129e+00
9.588556000000000495e+03 2.528415999999999997e+00 9.588556000000000495e+03 2.782752401762313976e-01 2.554273075129625425e+00
9.590443999999999505e+03 2.526663999999999799e+00 9.590443999999999505e+03 2.779907558902270370e-01 2.552613930435629896e+00
9.592332000000000335e+03 2.525758999999999865e+00 9.592332000000000335e+03 2.777062716042222323e-01 2.550954785741630815e+00
9.594219999999999345e+03 2.523718000000000128e+00 9.594219999999999345e+03 2.774217873182176497e-01 2.549295641047635286e+00
9.596110000000000582e+03 2.522178999999999949e+00 9.596110000000000582e+03 2.771370016717404905e-01 2.547634738785104602e+00
9.598001000000000204e+03 2.521488999999999869e+00 9.598001000000000204e+03 2.768520653450272651e-01 2.545972957738310782e+00
9.599890999999999622e+03 2.520004999999999828e+00 9.599890999999999622e+03 2.765672796985501058e-01 2.544312055475781875e+00
9.601781999999999243e+03 2.518412999999999791e+00 9.601781999999999243e+03 2.762823433718368804e-01 2.542650274428988055e+00
9.603675999999999476e+03 2.517621000000000109e+00 9.603675999999999476e+03 2.759969550044147901e-01 2.540985857029395945e+00
9.605568999999999505e+03 2.516723999999999961e+00 9.605568999999999505e+03 2.757117173172289881e-01 2.539322318414068747e+00
9.607462999999999738e+03 2.515632999999999786e+00 9.607462999999999738e+03 2.754263289498068978e-01 2.537657901014476636e+00
9.609356999999999971e+03 2.514336000000000126e+00 9.609356999999999971e+03 2.751409405823850296e-01 2.535993483614884525e+00
9.611252000000000407e+03 2.513418000000000152e+00 9.611252000000000407e+03 2.748554015347266510e-01 2.534328187431025725e+00
9.613147999999999229e+03 2.512675999999999910e+00 9.613147999999999229e+03 2.745697118068322062e-01 2.532662012462902013e+00
9.615046000000000276e+03 2.511308000000000096e+00 9.615046000000000276e+03 2.742837207184651849e-01 2.530994079926244922e+00
9.616943999999999505e+03 2.510622000000000131e+00 9.616943999999999505e+03 2.739977296300983856e-01 2.529326147389589607e+00
9.618842000000000553e+03 2.509058000000000010e+00 9.618842000000000553e+03 2.737117385417313642e-01 2.527658214852932517e+00
9.620743000000000393e+03 2.508642000000000039e+00 9.620743000000000393e+03 2.734252954126557000e-01 2.525987645963478911e+00
9.622643000000000029e+03 2.507518999999999831e+00 9.622643000000000029e+03 2.731390029638163242e-01 2.524317955858291995e+00
9.624542999999999665e+03 2.506835999999999842e+00 9.624542999999999665e+03 2.728527105149769483e-01 2.522648265753105079e+00
9.626445999999999913e+03 2.505614000000000008e+00 9.626445999999999913e+03 2.725659660254287076e-01 2.520975939295118096e+00
9.628347999999999956e+03 2.504106000000000165e+00 9.628347999999999956e+03 2.722793722161169772e-01 2.519304491621399578e+00
9.630251000000000204e+03 2.504026999999999781e+00 9.630251000000000204e+03 2.719926277265687364e-01 2.517632165163414371e+00
9.632155000000000655e+03 2.502790000000000070e+00 9.632155000000000655e+03 2.717057325567844295e-01 2.515958959921162474e+00
9.634060999999999694e+03 2.501310000000000144e+00 9.634060999999999694e+03 2.714185360265277680e-01 2.514283997110378976e+00
9.635966000000000349e+03 2.500211999999999879e+00 9.635966000000000349e+03 2.711314901765071728e-01 2.512609913083862168e+00
9.637872999999999593e+03 2.499006000000000061e+00 9.637872999999999593e+03 2.708441429660142230e-01 2.510934071488813757e+00
9.639780000000000655e+03 2.498456000000000010e+00 9.639780000000000655e+03 2.705567957555210512e-01 2.509258229893763570e+00
9.641688000000000102e+03 2.496459000000000206e+00 9.641688000000000102e+03 2.702692978647918132e-01 2.507581509514448470e+00
9.643596999999999753e+03 2.495300999999999991e+00 9.643596999999999753e+03 2.699816492938262869e-01 2.505903910350868458e+00
9.645507999999999811e+03 2.492891999999999886e+00 9.645507999999999811e+03 2.696936993623884060e-01 2.504224553618756843e+00
9.647417999999999665e+03 2.492068999999999868e+00 9.647417999999999665e+03 2.694059001111868135e-01 2.502546075670910142e+00
9.649331000000000131e+03 2.490720000000000045e+00 9.649331000000000131e+03 2.691176488192761340e-01 2.500864961370265149e+00
9.651243000000000393e+03 2.488966000000000012e+00 9.651243000000000393e+03 2.688295482076019649e-01 2.499184725853886846e+00
9.653156000000000859e+03 2.487112000000000211e+00 9.653156000000000859e+03 2.685412969156915075e-01 2.497503611553241853e+00
9.655069999999999709e+03 2.485717000000000176e+00 9.655069999999999709e+03 2.682528949435449839e-01 2.495821618468331948e+00
9.656985000000000582e+03 2.484243999999999897e+00 9.656985000000000582e+03 2.679643422911619499e-01 2.494138746599155354e+00
9.658903000000000247e+03 2.482879000000000058e+00 9.658903000000000247e+03 2.676753375980704952e-01 2.492453238377182245e+00
9.660818999999999505e+03 2.480958000000000219e+00 9.660818999999999505e+03 2.673866342654516171e-01 2.490769487723740738e+00
9.662736999999999171e+03 2.479245000000000143e+00 9.662736999999999171e+03 2.670976295723599403e-01 2.489083979501767629e+00
9.664655000000000655e+03 2.477157000000000053e+00 9.664655000000000655e+03 2.668086248792682635e-01 2.487398471279792744e+00
9.666575000000000728e+03 2.475451000000000068e+00 9.666575000000000728e+03 2.665193188257042323e-01 2.485711205489286257e+00
9.666736000000000786e+03 2.474905999999999828e+00 9.666736000000000786e+03 2.664950593076709229e-01 2.485569721222478989e+00
9.667055000000000291e+03 2.474489999999999856e+00 9.667055000000000291e+03 2.664469923123131689e-01 2.485289389041660968e+00
9.667377000000000407e+03 2.474185999999999996e+00 9.667377000000000407e+03 2.663984732762467722e-01 2.485006420508044656e+00
9.667694999999999709e+03 2.474076000000000164e+00 9.667694999999999709e+03 2.663505569611253065e-01 2.484726967111493323e+00
9.668014999999999418e+03 2.473682999999999854e+00 9.668014999999999418e+03 2.663023392855312643e-01 2.484445756146408613e+00
9.668335999999999331e+03 2.473329000000000111e+00 9.668335999999999331e+03 2.662539709297011559e-01 2.484163666397058989e+00
9.668655000000000655e+03 2.472761999999999905e+00 9.668655000000000655e+03 2.662059039343431799e-01 2.483883334216239192e+00
9.668977000000000771e+03 2.472599000000000213e+00 9.668977000000000771e+03 2.661573848982765611e-01 2.483600365682622879e+00
9.669296000000000276e+03 2.472421999999999898e+00 9.669296000000000276e+03 2.661093179029190292e-01 2.483320033501804858e+00
9.669617000000000189e+03 2.472322999999999826e+00 9.669617000000000189e+03 2.660609495470886987e-01 2.483037943752455234e+00
9.669938000000000102e+03 2.472477000000000036e+00 9.669938000000000102e+03 2.660125811912585903e-01 2.482755854003105611e+00
9.670259000000000015e+03 2.472255999999999787e+00 9.670259000000000015e+03 2.659642128354282598e-01 2.482473764253754211e+00
9.670576999999999316e+03 2.471718000000000082e+00 9.670576999999999316e+03 2.659162965203067941e-01 2.482194310857202879e+00
9.670897000000000844e+03 2.471168000000000031e+00 9.670897000000000844e+03 2.658680788447125298e-01 2.481913099892118169e+00
9.671218999999999141e+03 2.470816999999999819e+00 9.671218999999999141e+03 2.658195598086463551e-01 2.481630131358503633e+00
9.671539000000000669e+03 2.470419999999999838e+00 9.671539000000000669e+03 2.657713421330520909e-01 2.481348920393417146e+00
9.671859000000000378e+03 2.470222000000000140e+00 9.671859000000000378e+03 2.657231244574582707e-01 2.481067709428334211e+00
9.672179000000000087e+03 2.470223999999999975e+00 9.672179000000000087e+03 2.656749067818642285e-01 2.480786498463249501e+00
9.672500000000000000e+03 2.469675000000000065e+00 9.672500000000000000e+03 2.656265384260341200e-01 2.480504408713899878e+00
9.672819999999999709e+03 2.469383999999999801e+00 9.672819999999999709e+03 2.655783207504400778e-01 2.480223197748815167e+00
9.673140999999999622e+03 2.469211000000000045e+00 9.673140999999999622e+03 2.655299523946097473e-01 2.479941107999465544e+00
9.673460999999999331e+03 2.469012999999999902e+00 9.673460999999999331e+03 2.654817347190159271e-01 2.479659897034380833e+00
9.673781999999999243e+03 2.468348000000000209e+00 9.673781999999999243e+03 2.654333663631855966e-01 2.479377807285031210e+00
9.674103999999999360e+03 2.467578000000000049e+00 9.674103999999999360e+03 2.653848473271191999e-01 2.479094838751414898e+00
9.674424999999999272e+03 2.467182999999999904e+00 9.674424999999999272e+03 2.653364789712888694e-01 2.478812749002065274e+00
9.674745000000000800e+03 2.466788000000000203e+00 9.674745000000000800e+03 2.652882612956946051e-01 2.478531538036978787e+00
9.675064000000000306e+03 2.466031000000000084e+00 9.675064000000000306e+03 2.652401943003370732e-01 2.478251205856160766e+00
9.675385000000000218e+03 2.465730000000000199e+00 9.675385000000000218e+03 2.651918259445067427e-01 2.477969116106811143e+00
9.675706000000000131e+03 2.465965999999999880e+00 9.675706000000000131e+03 2.651434575886766343e-01 2.477687026357461519e+00
9.676025999999999840e+03 2.466060999999999837e+00 9.676025999999999840e+03 2.650952399130825921e-01 2.477405815392376809e+00
9.676347999999999956e+03 2.465516000000000041e+00 9.676347999999999956e+03 2.650467208770161953e-01 2.477122846858760497e+00
9.676668999999999869e+03 2.465646000000000004e+00 9.676668999999999869e+03 2.649983525211858648e-01 2.476840757109410873e+00
9.676989999999999782e+03 2.465822999999999876e+00 9.676989999999999782e+03 2.649499841653557564e-01 2.476558667360061250e+00
9.677309999999999491e+03 2.465732000000000035e+00 9.677309999999999491e+03 2.649017664897617141e-01 2.476277456394976539e+00
9.677630999999999403e+03 2.465536000000000172e+00 9.677630999999999403e+03 2.648533981339313836e-01 2.475995366645626916e+00
9.677951999999999316e+03 2.465561000000000114e+00 9.677951999999999316e+03 2.648050297781012752e-01 2.475713276896277293e+00
9.678272000000000844e+03 2.465889999999999915e+00 9.678272000000000844e+03 2.647568121025070109e-01 2.475432065931190806e+00
9.678594999999999345e+03 2.465018000000000153e+00 9.678594999999999345e+03 2.647081423862045479e-01 2.475148218613311357e+00
9.678915999999999258e+03 2.464984999999999982e+00 9.678915999999999258e+03 2.646597740303744395e-01 2.474866128863959958e+00
9.679236000000000786e+03 2.464894000000000140e+00 9.679236000000000786e+03 2.646115563547801752e-01 2.474584917898875247e+00
9.679558000000000902e+03 2.464069999999999983e+00 9.679558000000000902e+03 2.645630373187135564e-01 2.474301949365258935e+00
9.679877000000000407e+03 2.464386000000000188e+00 9.679877000000000407e+03 2.645149703233558025e-01 2.474021617184440913e+00
9.680199000000000524e+03 2.463608999999999938e+00 9.680199000000000524e+03 2.644664512872894058e-01 2.473738648650824601e+00
9.680520000000000437e+03 2.463529999999999998e+00 9.680520000000000437e+03 2.644180829314592973e-01 2.473456558901474978e+00
9.680841000000000349e+03 2.462973999999999997e+00 9.680841000000000349e+03 2.643697145756289668e-01 2.473174469152125354e+00
9.681163000000000466e+03 2.462628000000000039e+00 9.681163000000000466e+03 2.643211955395625701e-01 2.472891500618509042e+00
9.681483000000000175e+03 2.462490999999999985e+00 9.681483000000000175e+03 2.642729778639685279e-01 2.472610289653424331e+00
9.681806000000000495e+03 2.462412000000000045e+00 9.681806000000000495e+03 2.642243081476658428e-01 2.472326442335543106e+00
9.682126000000000204e+03 2.461857000000000184e+00 9.682126000000000204e+03 2.641760904720718006e-01 2.472045231370458396e+00
9.682448000000000320e+03 2.461767000000000039e+00 9.682448000000000320e+03 2.641275714360054039e-01 2.471762262836842083e+00
9.682769000000000233e+03 2.461676999999999893e+00 9.682769000000000233e+03 2.640792030801750734e-01 2.471480173087492460e+00
9.683090000000000146e+03 2.461435999999999957e+00 9.683090000000000146e+03 2.640308347243449649e-01 2.471198083338142837e+00
9.683411000000000058e+03 2.460881000000000096e+00 9.683411000000000058e+03 2.639824663685146344e-01 2.470915993588791437e+00
9.683731999999999971e+03 2.460431999999999952e+00 9.683731999999999971e+03 2.639340980126845260e-01 2.470633903839441814e+00
9.684055000000000291e+03 2.460655000000000037e+00 9.684055000000000291e+03 2.638854282963816189e-01 2.470350056521560589e+00
9.684375000000000000e+03 2.460205999999999893e+00 9.684375000000000000e+03 2.638372106207877987e-01 2.470068845556475878e+00
9.684698000000000320e+03 2.459836999999999829e+00 9.684698000000000320e+03 2.637885409044848917e-01 2.469784998238594653e+00
9.685019000000000233e+03 2.459689000000000014e+00 9.685019000000000233e+03 2.637401725486547832e-01 2.469502908489243254e+00
9.685341000000000349e+03 2.459067000000000114e+00 9.685341000000000349e+03 2.636916535125881644e-01 2.469219939955626941e+00
9.685662000000000262e+03 2.459462999999999955e+00 9.685662000000000262e+03 2.636432851567580560e-01 2.468937850206277318e+00
9.685983000000000175e+03 2.458981000000000083e+00 9.685983000000000175e+03 2.635949168009277255e-01 2.468655760456927695e+00
9.686305000000000291e+03 2.458855999999999931e+00 9.686305000000000291e+03 2.635463977648613287e-01 2.468372791923311382e+00
9.686626000000000204e+03 2.458245999999999931e+00 9.686626000000000204e+03 2.634980294090312203e-01 2.468090702173961759e+00
9.686947000000000116e+03 2.457994999999999930e+00 9.686947000000000116e+03 2.634496610532008898e-01 2.467808612424610359e+00
9.687269000000000233e+03 2.458021000000000011e+00 9.687269000000000233e+03 2.634011420171344930e-01 2.467525643890995823e+00
9.687593000000000757e+03 2.457526999999999795e+00 9.687593000000000757e+03 2.633523216205952977e-01 2.467240917788846133e+00
9.687913000000000466e+03 2.457125000000000004e+00 9.687913000000000466e+03 2.633041039450014775e-01 2.466959706823763199e+00
9.688235000000000582e+03 2.456792000000000087e+00 9.688235000000000582e+03 2.632555849089348587e-01 2.466676738290146886e+00
9.688557000000000698e+03 2.456644999999999968e+00 9.688557000000000698e+03 2.632070658728684620e-01 2.466393769756530574e+00
9.688878000000000611e+03 2.456348000000000198e+00 9.688878000000000611e+03 2.631586975170383536e-01 2.466111680007180951e+00
9.689200999999999112e+03 2.455624999999999947e+00 9.689200999999999112e+03 2.631100278007356685e-01 2.465827832689299726e+00
9.689522000000000844e+03 2.455637999999999987e+00 9.689522000000000844e+03 2.630616594449053380e-01 2.465545742939948326e+00
9.689843999999999141e+03 2.454892000000000074e+00 9.689843999999999141e+03 2.630131404088391633e-01 2.465262774406333790e+00
9.690165000000000873e+03 2.454572999999999894e+00 9.690165000000000873e+03 2.629647720530086108e-01 2.464980684656982390e+00
9.690487999999999374e+03 2.454391000000000211e+00 9.690487999999999374e+03 2.629161023367061478e-01 2.464696837339101165e+00
9.690810999999999694e+03 2.454142000000000046e+00 9.690810999999999694e+03 2.628674326204032408e-01 2.464412990021219940e+00
9.691131999999999607e+03 2.453901999999999806e+00 9.691131999999999607e+03 2.628190642645731323e-01 2.464130900271868541e+00
9.691453999999999724e+03 2.453402000000000083e+00 9.691453999999999724e+03 2.627705452285067356e-01 2.463847931738252228e+00
9.691774999999999636e+03 2.453831999999999791e+00 9.691774999999999636e+03 2.627221768726764051e-01 2.463565841988902605e+00
9.692097999999999956e+03 2.453673999999999911e+00 9.692097999999999956e+03 2.626735071563737201e-01 2.463281994671021380e+00
9.692418999999999869e+03 2.453400999999999943e+00 9.692418999999999869e+03 2.626251388005433896e-01 2.462999904921669980e+00
9.692742000000000189e+03 2.452566000000000024e+00 9.692742000000000189e+03 2.625764690842407045e-01 2.462716057603788755e+00
9.693064000000000306e+03 2.452109999999999790e+00 9.693064000000000306e+03 2.625279500481743078e-01 2.462433089070172443e+00
9.693387000000000626e+03 2.452299000000000007e+00 9.693387000000000626e+03 2.624792803318714007e-01 2.462149241752289441e+00
9.693709000000000742e+03 2.452405999999999864e+00 9.693709000000000742e+03 2.624307612958050040e-01 2.461866273218674905e+00
9.694031000000000859e+03 2.451961999999999975e+00 9.694031000000000859e+03 2.623822422597383852e-01 2.461583304685058593e+00
9.694353999999999360e+03 2.451092000000000048e+00 9.694353999999999360e+03 2.623335725434359222e-01 2.461299457367177368e+00
9.694674999999999272e+03 2.451140999999999792e+00 9.694674999999999272e+03 2.622852041876058138e-01 2.461017367617827745e+00
9.694997999999999593e+03 2.450619000000000103e+00 9.694997999999999593e+03 2.622365344713031288e-01 2.460733520299944743e+00
9.695319999999999709e+03 2.450610999999999873e+00 9.695319999999999709e+03 2.621880154352365100e-01 2.460450551766328431e+00
9.695643000000000029e+03 2.449756999999999962e+00 9.695643000000000029e+03 2.621393457189338250e-01 2.460166704448447206e+00
9.695965000000000146e+03 2.449898000000000131e+00 9.695965000000000146e+03 2.620908266828674282e-01 2.459883735914830893e+00
9.696288000000000466e+03 2.449533999999999878e+00 9.696288000000000466e+03 2.620421569665645212e-01 2.459599888596947892e+00
9.696609000000000378e+03 2.449114999999999931e+00 9.696609000000000378e+03 2.619937886107344127e-01 2.459317798847598269e+00
9.696933000000000902e+03 2.449130999999999947e+00 9.696933000000000902e+03 2.619449682141954394e-01 2.459033072745450355e+00
9.697255999999999403e+03 2.448665999999999787e+00 9.697255999999999403e+03 2.618962984978929764e-01 2.458749225427569129e+00
9.697576999999999316e+03 2.448326999999999920e+00 9.697576999999999316e+03 2.618479301420626459e-01 2.458467135678219506e+00
9.697900999999999840e+03 2.448592999999999797e+00 9.697900999999999840e+03 2.617991097455236726e-01 2.458182409576071592e+00
9.698222999999999956e+03 2.448481999999999825e+00 9.698222999999999956e+03 2.617505907094570539e-01 2.457899441042455280e+00
9.698545000000000073e+03 2.448109999999999786e+00 9.698545000000000073e+03 2.617020716733906571e-01 2.457616472508838967e+00
9.698868000000000393e+03 2.447931000000000079e+00 9.698868000000000393e+03 2.616534019570879721e-01 2.457332625190955966e+00
9.699190000000000509e+03 2.447331000000000145e+00 9.699190000000000509e+03 2.616048829210213533e-01 2.457049656657339654e+00
9.699513999999999214e+03 2.447516999999999943e+00 9.699513999999999214e+03 2.615560625244826021e-01 2.456764930555193516e+00
9.699835999999999331e+03 2.446985999999999883e+00 9.699835999999999331e+03 2.615075434884162053e-01 2.456481962021577203e+00
9.700159999999999854e+03 2.446864000000000150e+00 9.700159999999999854e+03 2.614587230918772320e-01 2.456197235919429289e+00
9.700479999999999563e+03 2.446604999999999919e+00 9.700479999999999563e+03 2.614105054162831898e-01 2.455916024954346355e+00
9.700804000000000087e+03 2.446471999999999980e+00 9.700804000000000087e+03 2.613616850197442165e-01 2.455631298852196664e+00
9.701127000000000407e+03 2.445987000000000133e+00 9.701127000000000407e+03 2.613130153034415315e-01 2.455347451534315439e+00
9.701449000000000524e+03 2.446229000000000209e+00 9.701449000000000524e+03 2.612644962673749127e-01 2.455064483000699127e+00
9.701772999999999229e+03 2.446121000000000212e+00 9.701772999999999229e+03 2.612156758708361615e-01 2.454779756898552989e+00
9.702095999999999549e+03 2.445488000000000106e+00 9.702095999999999549e+03 2.611670061545334764e-01 2.454495909580669988e+00
9.702418999999999869e+03 2.445584000000000202e+00 9.702418999999999869e+03 2.611183364382307914e-01 2.454212062262786986e+00
9.702740999999999985e+03 2.445791999999999966e+00 9.702740999999999985e+03 2.610698174021643947e-01 2.453929093729172450e+00
9.703064000000000306e+03 2.445056999999999814e+00 9.703064000000000306e+03 2.610211476858614876e-01 2.453645246411289449e+00
9.703388000000000829e+03 2.444878999999999802e+00 9.703388000000000829e+03 2.609723272893225143e-01 2.453360520309141535e+00
9.703710999999999331e+03 2.444395000000000095e+00 9.703710999999999331e+03 2.609236575730200514e-01 2.453076672991260310e+00
9.704033999999999651e+03 2.444535000000000124e+00 9.704033999999999651e+03 2.608749878567173663e-01 2.452792825673379085e+00
9.704355999999999767e+03 2.444050999999999974e+00 9.704355999999999767e+03 2.608264688206507476e-01 2.452509857139762772e+00
9.704681000000000495e+03 2.443804999999999783e+00 9.704681000000000495e+03 2.607774977438754860e-01 2.452224252253348169e+00
9.705003000000000611e+03 2.443616000000000010e+00 9.705003000000000611e+03 2.607289787078090892e-01 2.451941283719731857e+00
9.705325000000000728e+03 2.443166999999999867e+00 9.705325000000000728e+03 2.606804596717424705e-01 2.451658315186115544e+00
9.705648999999999432e+03 2.443114000000000008e+00 9.705648999999999432e+03 2.606316392752039413e-01 2.451373589083969406e+00
9.705971999999999753e+03 2.442652999999999963e+00 9.705971999999999753e+03 2.605829695589010342e-01 2.451089741766086405e+00
9.706297000000000480e+03 2.442328999999999972e+00 9.706297000000000480e+03 2.605339984821257726e-01 2.450804136879671802e+00
9.706619000000000597e+03 2.442207999999999934e+00 9.706619000000000597e+03 2.604854794460593759e-01 2.450521168346055489e+00
9.706941999999999098e+03 2.441828000000000110e+00 9.706941999999999098e+03 2.604368097297569129e-01 2.450237321028176041e+00
9.707265999999999622e+03 2.441695999999999867e+00 9.707265999999999622e+03 2.603879893332179396e-01 2.449952594926028127e+00
9.707588999999999942e+03 2.441314999999999902e+00 9.707588999999999942e+03 2.603393196169150325e-01 2.449668747608145125e+00
9.707913000000000466e+03 2.441285999999999845e+00 9.707913000000000466e+03 2.602904992203760592e-01 2.449384021505997211e+00
9.708235000000000582e+03 2.440973000000000059e+00 9.708235000000000582e+03 2.602419801843096625e-01 2.449101052972380899e+00
9.708559999999999491e+03 2.441168999999999922e+00 9.708559999999999491e+03 2.601930091075346230e-01 2.448815448085968072e+00
9.708884000000000015e+03 2.440417000000000058e+00 9.708884000000000015e+03 2.601441887109956497e-01 2.448530721983820158e+00
